@relation FeatureTable

@attribute time numeric
@attribute source string
@attribute destination string
@attribute protocol {Udp,Arp,Tcp}
@attribute length numeric
@attribute caplen numeric
@attribute hlen numeric
@attribute version numeric
@attribute 'output ' numeric

@data
1474189463844,52472,1900,Udp,143,143,8,0,0
1474189463844,137,137,Udp,92,92,8,0,0
1474189463844,53823,5355,Udp,64,64,8,0,0
1474189463844,62760,5355,Udp,64,64,8,0,0
1474189463844,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189463844,2008,2008,Udp,56,56,8,0,0
1474189463845,2007,2007,Udp,56,56,8,0,0
1474189463946,137,137,Udp,92,92,8,0,0
1474189463946,61294,1900,Udp,175,175,8,0,0
1474189463946,2008,2008,Udp,56,56,8,0,0
1474189463946,2007,2007,Udp,56,56,8,0,0
1474189464011,51156,443,Tcp,55,55,5,0,0
1474189464013,443,51156,Tcp,66,66,8,0,0
1474189464047,58787,10505,Udp,139,139,8,0,0
1474189464252,61647,5355,Udp,89,89,8,0,0
1474189464252,63510,5355,Udp,95,95,8,0,0
1474189464252,62571,5355,Udp,90,90,8,0,0
1474189464252,63510,5355,Udp,75,75,8,0,0
1474189464252,61647,5355,Udp,69,69,8,0,0
1474189464252,62571,5355,Udp,70,70,8,0,0
1474189464252,2008,2008,Udp,56,56,8,0,0
1474189464252,2007,2007,Udp,56,56,8,0,0
1474189464354,1900,1900,Udp,534,534,8,0,0
1474189464354,62760,5355,Udp,64,64,8,0,0
1474189464354,53823,5355,Udp,64,64,8,0,0
1474189464354,55657,1900,Udp,143,143,8,0,0
1474189464354,1900,1900,Udp,563,563,8,0,0
1474189464354,53823,5355,Udp,84,84,8,0,0
1474189464354,62760,5355,Udp,84,84,8,0,0
1474189464355,2008,2008,Udp,56,56,8,0,0
1474189464355,2007,2007,Udp,56,56,8,0,0
1474189464457,137,137,Udp,92,92,8,0,0
1474189464457,137,137,Udp,92,92,8,0,0
1474189464457,137,137,Udp,92,92,8,0,0
1474189464457,60258,10505,Udp,139,139,8,0,0
1474189464457,2008,2008,Udp,56,56,8,0,0
1474189464457,2007,2007,Udp,56,56,8,0,0
