time,source,destination,protocol,length,caplen,hlen,version,output 
1473407310142,0.0.0.0,0.0.0.0,Icmp,98,98,8,00
1473407310162,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310169,137,137,Udp,92,92,8,00
1473407310177,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310192,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310210,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310230,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310233,59641,5355,Udp,75,75,8,00
1473407310233,63375,5355,Udp,75,75,8,00
1473407310249,137,137,Udp,92,92,8,00
1473407310298,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310323,137,137,Udp,92,92,8,00
1473407310337,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310390,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310442,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310442,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310445,52357,80,Tcp,55,55,5,00
1473407310446,80,52357,Tcp,66,66,8,00
1473407310563,137,137,Udp,92,92,8,00
1473407310577,137,137,Udp,92,92,8,00
1473407310590,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310590,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310592,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310595,137,137,Udp,92,92,8,00
1473407310629,62379,1900,Udp,216,216,8,00
1473407310662,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310702,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310710,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407310711,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407310712,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407310830,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310836,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310847,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310853,137,137,Udp,92,92,8,00
1473407310853,62301,5355,Udp,64,64,8,00
1473407310853,64620,5355,Udp,64,64,8,00
1473407310857,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310858,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310896,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310897,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407310919,137,137,Udp,92,92,8,00
1473407310932,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310960,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407310996,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407310999,137,137,Udp,92,92,8,00
1473407311030,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311030,0.0.0.0,0.0.0.0,Arp,42,42,6,00
1473407311031,445,52082,Tcp,60,60,5,00
1473407311032,0.0.0.0,0.0.0.0,Arp,42,42,6,00
1473407311033,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311033,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311033,52082,445,Tcp,66,66,8,00
1473407311041,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311044,0.0.0.0,0.0.0.0,Icmp,98,98,8,00
1473407311075,137,137,Udp,92,92,8,00
1473407311076,49781,5355,Udp,64,64,8,00
1473407311119,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311120,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311162,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311170,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311187,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311210,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311212,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407311213,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407311252,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311262,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311263,62301,5355,Udp,64,64,8,00
1473407311263,64620,5355,Udp,64,64,8,00
1473407311297,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311313,137,137,Udp,92,92,8,00
1473407311317,60633,5355,Udp,72,72,8,00
1473407311318,51184,5355,Udp,72,72,8,00
1473407311343,137,137,Udp,92,92,8,00
1473407311348,137,137,Udp,92,92,8,00
1473407311390,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311437,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311439,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311482,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311486,49781,5355,Udp,64,64,8,00
1473407311498,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407311499,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407311558,57362,5355,Udp,72,72,8,00
1473407311559,56904,5355,Udp,72,72,8,00
1473407311587,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311590,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311590,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311603,137,137,Udp,92,92,8,00
1473407311613,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311622,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311629,62379,1900,Udp,216,216,8,00
1473407311656,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407311657,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311697,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311712,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407311715,51543,1900,Udp,175,175,8,00
1473407311737,0.0.0.0,0.0.0.0,Icmp,98,98,8,00
1473407311801,51717,5355,Udp,72,72,8,00
1473407311801,52280,5355,Udp,72,72,8,00
1473407311825,137,137,Udp,92,92,8,00
1473407311836,0.0.0.0,0.0.0.0,Arp,60,60,6,00
